id,log_change,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012
3297,0.02843793,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3298,-0.09531018,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3299,-0.22314355,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3300,0.09065437,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3301,0.8152222,0,,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3302,-0.11179141,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3303,0.98713842,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3304,0.44895022,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3305,-0.51082563,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3306,0.01930875,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3307,0.15631284,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3308,0.20916881,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3309,0.66647893,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
3310,-0.03968774,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3311,0.38566248,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3312,1.15964233,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3313,0.92734057,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3314,0.23233198,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3315,-0.06062462,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3316,1.22994829,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3317,-0.14310654,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3318,0.78275934,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3319,0.24987761,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3320,0.14217449,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3321,0.03544853,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3322,0.3678359,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
3323,0.33950714,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3324,0.40967463,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3325,0.26438651,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3326,0.54812141,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3327,0.93645344,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3328,0.35139789,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3329,0.27403677,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3330,0.39941204,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3331,1.18477836,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3332,-0.09510293,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3333,-0.05231697,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
3334,-0.00873368,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
3335,1.06155087,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
3336,0.45547553,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
3337,0.43610208,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3338,2.215573713,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3339,0.28312625,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
3340,0.17185026,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3341,0.28152821,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
3342,0.3226291,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3343,0.75191249,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3344,0.36054342,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
3345,0.52087596,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3346,0.37106369,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3347,1.01856958,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
3348,0.77110872,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
3349,0.04814934,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3350,0.63252256,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3351,0.00417537,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3352,0.6637333,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3353,-0.08338161,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3354,1.13724695,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3355,0.18032356,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3356,0.66237552,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
3357,0.0200231,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3358,0.64614114,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
3359,0.67787971,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3360,-0.05715841,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3361,0.98082926,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3362,-0.11009069,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3363,-0.07375076,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3364,1.10530128,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3365,0.02247285,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3366,-0.16083967,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3367,0.14045183,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3368,1.2039728,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3369,0.07696104,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3370,0.04913269,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3371,-0.22314356,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
3372,-0.41729957,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3373,0.85377038,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3374,0.19948936,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3375,0.19415602,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3376,-0.17141157,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
3377,-0.07410797,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
3378,-0.14847885,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3379,0.76214005,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3380,0.73315251,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3381,-0.10625697,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3382,0.58144319,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3383,0.15492635,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
3384,0.53547982,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3385,0.08403075,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3386,0.03390155,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
3387,0.17284282,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3388,-0.08696971,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3389,-0.05064373,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3390,0.17969344,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3391,-0.15104556,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
3392,0.15082289,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0
3393,0.37844043,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3394,0.06846779,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3395,0.78194268,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3396,0.04621285,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3397,0.08770558,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
3398,-0.09962984,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
3399,0.5187938,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3400,0.08338161,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3401,0.26396555,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
3402,-0.09252337,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3403,0.1085708,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3404,0.85221187,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3405,-0.04950064,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
3406,-0.03571809,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3407,-0.19375025,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3408,1.21649152,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3409,-0.0582689,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3410,0.31298426,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3411,0.28497571,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3412,1.13943429,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3413,0.73480286,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
3414,-0.14847885,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3415,-0.29230102,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3416,0.35667494,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3417,-0.16217873,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3418,0.21209371,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3419,0.22314355,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3420,-0.02535442,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
3421,0.23795864,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3422,0.09844007,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3423,0.06416194,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3424,-0.70081005,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3425,-0.17185026,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3426,0.1933714,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3427,0.19782575,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3428,-0.09531018,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3429,0.33377318,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3430,0.03973428,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3431,1.658228077,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3432,0.87886432,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3433,0.23366748,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
3434,0.88295432,0,,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
3435,0.14153956,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3436,0.06453852,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3437,0.12516315,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3438,0.14389418,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
3439,0,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3440,-0.02597549,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
3441,0.48809737,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3442,0.18232156,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3443,1.10712297,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3444,-0.02247286,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3445,0.99633344,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3446,-0.29946687,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3447,0,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3448,0.42526773,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
3449,-0.03278983,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
3450,-0.16852824,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
3451,-0.0582689,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3452,0.78194268,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3453,0.63657683,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3454,-0.02247286,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3455,-0.03681398,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3456,0.2602831,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3457,-0.33474958,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3458,-0.13976195,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3459,0.2602831,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3460,0.28103753,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3461,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
3462,-0.48410824,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
3463,0.30213196,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3464,-0.03968774,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3465,0.57536414,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3466,0.25131443,0,,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0
3467,-0.13976194,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3468,1.02019033,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
3469,0.07811778,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3470,0.02090668,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3471,1.01496226,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3472,-0.05406722,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3473,0.34859083,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3474,1.458615018,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1
3475,0.51082562,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
3476,1.23842623,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3477,0.40228545,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3478,-0.04445177,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3479,0.14035736,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
3480,-0.03557146,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3481,0.31845373,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
3482,0.06708629,0,,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0
3483,0.79668786,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3484,0.20763936,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3485,0.37396645,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
3486,0.37396645,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
3487,-0.03077166,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3488,0.79267678,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3489,0.59086833,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3490,-0.1680356,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3491,1.29578035,0,,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3492,0.62303762,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3493,1.04596855,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3494,0.55933004,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3495,0.02758796,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3496,0.08701138,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3497,1.45577516,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3498,0.68121861,0,,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3499,-0.51079705,0,,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0
3500,0.79668786,0,,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0
3501,-0.51079931,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3502,-0.10763067,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3503,-0.09716375,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3504,-0.01980263,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
3505,0.56249637,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3506,1.04490811,0,,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3507,0.46005329,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3508,0.03831887,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3509,0.08004271,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3510,-0.25485058,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3511,0.03109059,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3512,0.21658615,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3513,0.72704873,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
3514,-0.12510432,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3515,0.52615999,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3516,0.49899116,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
3517,0.18721155,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3518,0.18949005,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3519,0.23366748,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
3520,0.53593499,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3521,0.32244606,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3522,-0.13073798,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3523,0.7974082,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3524,0.78194268,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3525,-0.0721033,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3526,-0.01169604,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3527,1.891842932,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3528,0.83063081,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3529,0.33301003,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3530,0.03926071,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3531,-0.03922071,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
3532,-0.43791413,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3533,0.1933714,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3534,0.76802468,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
3535,-0.29946687,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3536,0.95744881,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3537,-0.09758032,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3538,0.09646027,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3539,-0.2762189,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
3540,1.30405626,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3541,0.17089287,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3542,0.01183796,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3543,0.06899287,0,,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0
3544,0.49899116,0,,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0
3545,0.58760147,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3546,0.43332206,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
3547,-0.3077839,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0
3548,-0.58778667,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3549,-0.24512246,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3550,0.66866305,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3551,0.29334781,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3552,0.54488464,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
3553,0.165112,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3554,0.78194268,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3555,0.87813185,0,,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0
3556,0.38193461,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3557,0.43775853,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3558,0.17202598,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0
3559,-0.0628009,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3560,0.25593337,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3561,0.62057649,0,,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0
3562,0.09950765,0,,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0
3563,1.13943428,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3564,0.06453852,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3565,0.77652879,0,,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0
3566,-0.27769649,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3567,0.02197891,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3568,-0.27958487,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3569,0.11477552,0,,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0
3570,0.45547553,0,,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0
3571,-0.53763688,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0
3572,0.31970451,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
3573,0.86960361,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3574,0.43797546,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3575,-0.19237189,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
3576,0.42515306,0,,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0
3577,0.11332869,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0
3578,0.0547249,0,,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
3579,0.40553654,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0
3580,1.00512195,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3581,0.36999072,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3582,-0.02061929,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3583,0.5758581,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0
3584,0.3946252,0,,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
3585,-0.24468758,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0
3586,0.94991424,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3587,0.53551824,0,,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3588,-0.0135029,0,,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0
3589,0.89307244,0,,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0
3590,0.61802655,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3591,0.10536051,0,,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0
3592,-0.01058248,0,,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0
3593,0.16532398,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
3594,0.78194268,0,,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0
3595,0.20348636,0,,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0
3596,0.15822401,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0
3597,0.28595645,0,,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
3598,0.43797546,0,,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
3599,-0.14412199,0,,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0
3600,0.17798316,0,,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0
3601,0.2250465,0,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0
3602,0.08499322,0,,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0
3603,-0.18024039,0,,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0
